TyreId,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
2081395626.00,339.00,40977.82,1203091903.00,9.00,1.00,1.00,1.00,1.00,85.00,49.00,37.00,-16.00,70.00,38.00,112.00
2081392388.00,339.00,40977.86,1203091899.00,9.00,1.00,1.00,1.00,1.00,102.00,60.00,49.00,-22.00,78.00,47.00,794.00
2081434295.00,339.00,40977.87,1203091901.00,9.00,1.00,1.00,1.00,1.00,112.00,78.00,49.00,-49.00,58.00,37.00,135.00
2081434295.00,339.00,40977.87,1203091901.00,9.00,1.00,1.00,1.00,1.00,112.00,78.00,49.00,-49.00,58.00,37.00,135.00
2081395655.00,351.00,40978.29,1203090717.00,9.00,1.00,1.00,1.00,1.00,78.00,45.00,36.00,-60.00,55.00,27.00,892.00
2081396604.00,351.00,40978.29,1203090718.00,0.00,1.00,1.00,1.00,0.00,91.00,44.00,33.00,-57.00,38.00,46.00,1037.00
2081470925.00,351.00,40978.30,1203100098.00,9.00,1.00,1.00,1.00,1.00,101.00,66.00,38.00,-55.00,42.00,50.00,104.00
2081466841.00,351.00,40977.14,1203090273.00,0.00,1.00,1.00,1.00,0.00,95.00,56.00,43.00,-44.00,58.00,50.00,496.00
2081466863.00,351.00,40977.14,1203090275.00,0.00,1.00,1.00,1.00,0.00,83.00,40.00,38.00,-58.00,40.00,61.00,167.00
2081466863.00,351.00,40977.34,1203090275.00,9.00,1.00,1.00,1.00,1.00,86.00,50.00,41.00,-59.00,35.00,42.00,249.00
2081470923.00,351.00,40977.81,1203091887.00,9.00,1.00,1.00,1.00,1.00,62.00,9.00,37.00,-37.00,43.00,41.00,275.00
2081465032.00,351.00,40977.82,1203091893.00,9.00,1.00,1.00,1.00,1.00,68.00,19.00,38.00,-38.00,38.00,50.00,329.00
2081395612.00,351.00,40977.82,1203091895.00,9.00,1.00,1.00,1.00,1.00,66.00,37.00,36.00,-39.00,91.00,67.00,240.00
2081395612.00,351.00,40977.82,1203091895.00,9.00,1.00,1.00,1.00,1.00,66.00,37.00,36.00,-39.00,91.00,67.00,240.00
2081392404.00,351.00,40977.82,1203091896.00,9.00,1.00,1.00,1.00,1.00,89.00,64.00,26.00,-20.00,60.00,58.00,871.00
2081392404.00,351.00,40977.82,1203091896.00,9.00,1.00,1.00,1.00,1.00,89.00,64.00,26.00,-20.00,60.00,58.00,871.00
2081466841.00,351.00,40977.35,1203090273.00,9.00,1.00,1.00,1.00,1.00,121.00,79.00,23.00,-25.00,81.00,52.00,657.00
2081395694.00,351.00,40977.35,1203090274.00,9.00,1.00,1.00,1.00,1.00,106.00,78.00,31.00,-34.00,58.00,46.00,457.00
2081396604.00,351.00,40978.35,1203090718.00,9.00,1.00,1.00,1.00,1.00,83.00,46.00,40.00,-61.00,42.00,44.00,963.00
2081395655.00,351.00,40977.36,1203090717.00,0.00,1.00,1.00,1.00,0.00,67.00,39.00,38.00,-30.00,54.00,57.00,1399.00
2081396604.00,351.00,40977.36,1203090718.00,0.00,1.00,1.00,0.00,0.00,131.00,90.00,38.00,-50.00,49.00,31.00,-1.00
2081395669.00,353.00,40977.13,1203081990.00,9.00,1.00,1.00,1.00,1.00,77.00,42.00,30.00,-63.00,35.00,55.00,380.00
2081395669.00,353.00,40977.13,1203081990.00,9.00,1.00,1.00,1.00,1.00,77.00,42.00,30.00,-63.00,35.00,55.00,380.00
2081395669.00,353.00,40976.94,1203081990.00,0.00,1.00,0.00,1.00,0.00,78.00,35.00,35.00,-60.00,34.00,55.00,-1.00
2081395669.00,353.00,40976.94,1203081990.00,0.00,1.00,0.00,1.00,0.00,78.00,35.00,35.00,-60.00,34.00,55.00,-1.00
2081393402.00,360.00,40973.14,1203050265.00,9.00,1.00,1.00,1.00,1.00,107.00,59.00,37.00,-40.00,41.00,77.00,27.00
2081392740.00,360.00,40973.15,1203050267.00,9.00,1.00,1.00,1.00,1.00,107.00,64.00,39.00,-32.00,45.00,37.00,523.00
2081392992.00,360.00,40973.15,1203050277.00,9.00,1.00,1.00,1.00,1.00,104.00,78.00,46.00,-30.00,45.00,74.00,436.00
2081433249.00,360.00,40973.15,1203050281.00,9.00,1.00,1.00,1.00,1.00,87.00,52.00,28.00,-41.00,52.00,51.00,534.00
2081433220.00,360.00,40973.15,1203050282.00,9.00,1.00,1.00,1.00,1.00,88.00,35.00,33.00,-33.00,48.00,52.00,284.00
2081470925.00,362.00,40977.81,1203091885.00,9.00,1.00,1.00,1.00,1.00,100.00,68.00,38.00,-57.00,36.00,42.00,421.00
2081400543.00,338.00,40983.40,1203150797.00,9.00,1.00,1.00,1.00,1.00,50.00,14.00,64.00,-34.00,77.00,24.00,412.00
2081389781.00,338.00,40983.40,1203150800.00,9.00,1.00,1.00,1.00,1.00,70.00,42.00,46.00,-26.00,94.00,42.00,131.00
2081413561.00,338.00,40983.41,1203150804.00,9.00,1.00,1.00,1.00,1.00,63.00,36.00,43.00,-25.00,60.00,42.00,329.00
2081399638.00,338.00,40983.41,1203150814.00,9.00,1.00,1.00,1.00,1.00,78.00,32.00,41.00,-22.00,75.00,61.00,241.00
2081396295.00,340.00,40982.65,1203141627.00,9.00,1.00,1.00,1.00,1.00,79.00,41.00,36.00,-73.00,44.00,35.00,288.00
2081466800.00,340.00,40982.65,1203141631.00,9.00,1.00,1.00,1.00,1.00,78.00,43.00,48.00,-69.00,23.00,56.00,441.00
2081413560.00,351.00,40983.54,1203150841.00,9.00,1.00,1.00,1.00,1.00,65.00,31.00,56.00,-47.00,44.00,27.00,136.00
2081405921.00,351.00,40983.55,1203150835.00,9.00,1.00,1.00,1.00,1.00,68.00,46.00,20.00,-62.00,38.00,46.00,531.00
2081389819.00,351.00,40983.42,1203150833.00,9.00,1.00,1.00,1.00,1.00,80.00,67.00,41.00,-51.00,38.00,41.00,618.00
2081405921.00,351.00,40983.44,1203150835.00,0.00,1.00,1.00,0.00,0.00,130.00,103.00,32.00,-45.00,41.00,30.00,-1.00
2081413560.00,351.00,40983.44,1203150841.00,0.00,1.00,1.00,1.00,0.00,104.00,71.00,61.00,-35.00,58.00,46.00,841.00
2081389864.00,351.00,40983.44,1203150844.00,9.00,1.00,1.00,1.00,1.00,68.00,43.00,38.00,-55.00,62.00,51.00,647.00
2081470908.00,353.00,40981.96,1203132131.00,9.00,1.00,1.00,1.00,1.00,87.00,55.00,36.00,-52.00,53.00,65.00,385.00
2081395895.00,353.00,40981.96,1203132133.00,9.00,1.00,1.00,1.00,1.00,99.00,67.00,30.00,-68.00,75.00,35.00,308.00
2081395914.00,353.00,40981.96,1203132134.00,9.00,1.00,1.00,1.00,1.00,108.00,63.00,34.00,-43.00,51.00,56.00,618.00
2081485376.00,353.00,40982.06,1203140074.00,9.00,1.00,1.00,1.00,1.00,96.00,34.00,46.00,-5.00,97.00,27.00,115.00
2081485388.00,353.00,40982.06,1203140079.00,9.00,1.00,1.00,1.00,1.00,95.00,30.00,42.00,-16.00,40.00,54.00,224.00
2081392401.00,353.00,40982.06,1203140084.00,9.00,1.00,1.00,1.00,1.00,106.00,70.00,29.00,-11.00,34.00,42.00,397.00
2081470836.00,353.00,40982.06,1203140090.00,9.00,1.00,1.00,1.00,1.00,111.00,69.00,43.00,-25.00,63.00,48.00,387.00
2081448706.00,366.00,40982.64,1203141606.00,9.00,1.00,1.00,1.00,1.00,80.00,49.00,40.00,-53.00,34.00,30.00,427.00
2081432059.00,366.00,40982.64,1203141612.00,9.00,1.00,1.00,1.00,1.00,53.00,31.00,22.00,-58.00,32.00,23.00,555.00
2081396088.00,366.00,40982.64,1203141613.00,9.00,1.00,1.00,1.00,1.00,90.00,60.00,42.00,-56.00,44.00,26.00,91.00
2081448689.00,366.00,40982.64,1203141626.00,9.00,1.00,1.00,1.00,1.00,79.00,60.00,31.00,-40.00,36.00,34.00,386.00
2081388205.00,241.00,40989.78,1203211706.00,9.00,1.00,1.00,1.00,1.00,85.00,26.00,24.00,-44.00,36.00,78.00,481.00
2081388205.00,241.00,40989.78,1203211706.00,9.00,1.00,1.00,1.00,1.00,85.00,26.00,24.00,-44.00,36.00,78.00,481.00
2081368020.00,241.00,40989.05,1203210069.00,0.00,1.00,1.00,1.00,0.00,76.00,53.00,45.00,-52.00,48.00,70.00,153.00
2081368020.00,241.00,40989.05,1203210069.00,0.00,1.00,1.00,1.00,0.00,76.00,53.00,45.00,-52.00,48.00,70.00,153.00
2081376002.00,241.00,40989.06,1203210078.00,0.00,1.00,1.00,1.00,0.00,81.00,64.00,40.00,-42.00,34.00,53.00,237.00
2081376002.00,241.00,40989.06,1203210078.00,0.00,1.00,1.00,1.00,0.00,81.00,64.00,40.00,-42.00,34.00,53.00,237.00
2081385292.00,241.00,40989.06,1203210079.00,9.00,1.00,1.00,1.00,1.00,85.00,34.00,49.00,-34.00,42.00,72.00,97.00
2081385292.00,241.00,40989.06,1203210079.00,9.00,1.00,1.00,1.00,1.00,85.00,34.00,49.00,-34.00,42.00,72.00,97.00
2081376002.00,241.00,40989.26,1203210078.00,9.00,1.00,1.00,1.00,1.00,88.00,62.00,42.00,-36.00,35.00,37.00,165.00
2081376002.00,241.00,40989.26,1203210078.00,9.00,1.00,1.00,1.00,1.00,88.00,62.00,42.00,-36.00,35.00,37.00,165.00
2081368020.00,241.00,40989.26,1203210069.00,9.00,1.00,1.00,1.00,1.00,48.00,17.00,45.00,-46.00,46.00,28.00,271.00
2081368020.00,241.00,40989.26,1203210069.00,9.00,1.00,1.00,1.00,1.00,48.00,17.00,45.00,-46.00,46.00,28.00,271.00
2081383519.00,260.00,40989.30,1203210502.00,9.00,1.00,1.00,1.00,1.00,78.00,42.00,34.00,-46.00,55.00,57.00,273.00
2081383487.00,260.00,40989.30,1203210504.00,9.00,1.00,1.00,1.00,1.00,64.00,38.00,33.00,-53.00,61.00,38.00,132.00
2081383534.00,260.00,40989.30,1203210506.00,9.00,1.00,1.00,1.00,1.00,70.00,21.00,26.00,-44.00,63.00,84.00,119.00
2081383509.00,260.00,40989.30,1203210507.00,9.00,1.00,1.00,1.00,1.00,108.00,76.00,35.00,-60.00,30.00,41.00,473.00
2081383462.00,260.00,40989.30,1203210508.00,9.00,1.00,1.00,1.00,1.00,80.00,28.00,43.00,-49.00,77.00,49.00,363.00
2081383513.00,260.00,40989.30,1203210513.00,9.00,1.00,1.00,1.00,1.00,98.00,31.00,40.00,-48.00,61.00,51.00,737.00
2081383509.00,260.00,40990.64,1203210507.00,9.00,1.00,1.00,1.00,1.00,96.00,52.00,46.00,-67.00,30.00,46.00,61.00
2081031056.00,260.00,40989.06,1203210080.00,9.00,1.00,1.00,1.00,1.00,51.00,19.00,42.00,-39.00,45.00,63.00,348.00
2080987255.00,260.00,40989.06,1203210082.00,9.00,1.00,1.00,1.00,1.00,69.00,45.00,29.00,-43.00,39.00,42.00,368.00
2080990531.00,260.00,40989.06,1203210086.00,9.00,1.00,1.00,1.00,1.00,68.00,30.00,32.00,-52.00,49.00,34.00,113.00
2081523397.00,339.00,40991.34,1203230714.00,9.00,1.00,1.00,1.00,1.00,96.00,58.00,40.00,-12.00,26.00,44.00,818.00
2081448322.00,339.00,40991.34,1203230725.00,9.00,1.00,1.00,1.00,1.00,94.00,46.00,39.00,-20.00,64.00,36.00,419.00
2081455581.00,339.00,40991.34,1203230726.00,9.00,1.00,1.00,1.00,1.00,93.00,44.00,49.00,-16.00,65.00,24.00,604.00
2081472159.00,339.00,40991.35,1203230738.00,9.00,1.00,1.00,1.00,1.00,102.00,56.00,56.00,-8.00,82.00,34.00,238.00
2081420384.00,341.00,40989.75,1203211677.00,9.00,1.00,1.00,1.00,1.00,66.00,48.00,30.00,-56.00,35.00,39.00,248.00
2081420384.00,341.00,40989.75,1203211677.00,9.00,1.00,1.00,1.00,1.00,66.00,48.00,30.00,-56.00,35.00,39.00,248.00
2081420363.00,341.00,40989.75,1203211678.00,9.00,1.00,1.00,1.00,1.00,121.00,66.00,38.00,-56.00,41.00,56.00,293.00
2081420363.00,341.00,40989.75,1203211678.00,9.00,1.00,1.00,1.00,1.00,121.00,66.00,38.00,-56.00,41.00,56.00,293.00
2081420393.00,341.00,40989.75,1203211682.00,9.00,1.00,1.00,1.00,1.00,52.00,19.00,44.00,-60.00,50.00,45.00,240.00
2081420393.00,341.00,40989.75,1203211682.00,9.00,1.00,1.00,1.00,1.00,52.00,19.00,44.00,-60.00,50.00,45.00,240.00
2081420200.00,341.00,40989.77,1203211687.00,9.00,1.00,1.00,1.00,1.00,53.00,23.00,39.00,-55.00,50.00,29.00,257.00
2081420200.00,341.00,40989.77,1203211687.00,9.00,1.00,1.00,1.00,1.00,53.00,23.00,39.00,-55.00,50.00,29.00,257.00
2081415223.00,353.00,40989.35,1203210423.00,9.00,1.00,1.00,1.00,1.00,83.00,52.00,46.00,-43.00,67.00,43.00,90.00
2081415223.00,353.00,40989.28,1203210423.00,0.00,1.00,1.00,0.00,0.00,141.00,95.00,50.00,-54.00,51.00,70.00,-1.00
2081333731.00,353.00,40989.70,1203211542.00,9.00,1.00,1.00,1.00,1.00,75.00,58.00,36.00,-48.00,36.00,37.00,647.00
2081420184.00,353.00,40989.71,1203211544.00,9.00,1.00,1.00,1.00,1.00,84.00,41.00,28.00,-62.00,40.00,54.00,143.00
2081390657.00,353.00,40989.71,1203211545.00,9.00,1.00,1.00,1.00,1.00,85.00,59.00,50.00,-60.00,39.00,61.00,114.00
2081390702.00,366.00,40989.93,1203212140.00,9.00,1.00,1.00,1.00,1.00,100.00,71.00,34.00,-41.00,28.00,50.00,235.00
2081420439.00,366.00,40989.93,1203212141.00,9.00,1.00,1.00,1.00,1.00,98.00,58.00,38.00,-49.00,38.00,55.00,304.00
2081390708.00,366.00,40989.93,1203212145.00,9.00,1.00,1.00,1.00,1.00,87.00,37.00,41.00,-40.00,40.00,37.00,267.00
2081415176.00,366.00,40989.93,1203212150.00,9.00,1.00,1.00,1.00,1.00,61.00,16.00,26.00,-55.00,17.00,32.00,216.00
2081398857.00,366.00,40989.94,1203212153.00,9.00,1.00,1.00,1.00,1.00,66.00,34.00,49.00,-48.00,56.00,23.00,109.00
2081390706.00,366.00,40989.94,1203212162.00,9.00,1.00,1.00,1.00,1.00,92.00,28.00,48.00,-30.00,32.00,35.00,406.00
2081398845.00,366.00,40989.94,1203212164.00,9.00,1.00,1.00,1.00,1.00,127.00,71.00,44.00,-48.00,38.00,50.00,535.00
2081399465.00,366.00,40989.08,1203210117.00,9.00,1.00,1.00,1.00,1.00,87.00,66.00,55.00,-74.00,55.00,25.00,193.00
2081387403.00,241.00,41005.14,1204060111.00,0.00,1.00,1.00,0.00,0.00,130.00,88.00,44.00,-35.00,47.00,67.00,-1.00
2081387444.00,241.00,41005.14,1204060113.00,9.00,1.00,1.00,1.00,1.00,67.00,42.00,36.00,-33.00,57.00,69.00,182.00
2081381266.00,241.00,41005.14,1204060114.00,9.00,1.00,1.00,1.00,1.00,63.00,34.00,40.00,-26.00,80.00,53.00,78.00
2081387226.00,241.00,41005.15,1204060115.00,9.00,1.00,1.00,1.00,1.00,83.00,48.00,43.00,-31.00,38.00,56.00,487.00
2081495269.00,339.00,41004.96,1204051791.00,9.00,1.00,1.00,1.00,1.00,93.00,73.00,20.00,-23.00,39.00,53.00,751.00
2081491764.00,340.00,41004.13,1204050075.00,9.00,1.00,1.00,1.00,1.00,82.00,51.00,25.00,-79.00,32.00,34.00,488.00
2081491798.00,340.00,41004.13,1204050080.00,9.00,1.00,1.00,1.00,1.00,90.00,57.00,40.00,-64.00,29.00,39.00,455.00
2081491820.00,340.00,41004.13,1204050084.00,9.00,1.00,1.00,1.00,1.00,70.00,21.00,42.00,-73.00,56.00,43.00,269.00
2081491761.00,340.00,41004.13,1204050095.00,9.00,1.00,1.00,1.00,1.00,83.00,67.00,55.00,-62.00,42.00,57.00,117.00
2081491851.00,353.00,41004.05,1204042195.00,9.00,1.00,1.00,1.00,1.00,103.00,65.00,41.00,-57.00,66.00,63.00,456.00
2081387403.00,241.00,41010.71,1204060111.00,9.00,1.00,1.00,1.00,1.00,99.00,54.00,34.00,-33.00,34.00,59.00,194.00
2081028798.00,266.00,41012.37,1204130701.00,9.00,1.00,1.00,1.00,1.00,79.00,52.00,32.00,-28.00,50.00,44.00,157.00
2081512683.00,353.00,41010.67,1204111314.00,9.00,1.00,1.00,1.00,1.00,104.00,41.00,34.00,-47.00,43.00,44.00,373.00
2081512475.00,353.00,41010.67,1204111317.00,9.00,1.00,1.00,1.00,1.00,93.00,64.00,27.00,-40.00,42.00,47.00,46.00
2081495284.00,353.00,41010.67,1204111318.00,9.00,1.00,1.00,1.00,1.00,74.00,42.00,30.00,-30.00,55.00,53.00,324.00
2081495284.00,353.00,41010.67,1204111318.00,9.00,1.00,1.00,1.00,1.00,74.00,42.00,30.00,-30.00,55.00,53.00,324.00
2081495294.00,353.00,41010.67,1204111322.00,9.00,1.00,1.00,1.00,1.00,85.00,57.00,29.00,-38.00,32.00,46.00,112.00
2081512474.00,353.00,41010.67,1204111324.00,9.00,1.00,1.00,1.00,1.00,75.00,18.00,38.00,-41.00,39.00,43.00,401.00
2081592621.00,353.00,41010.67,1204111326.00,9.00,1.00,1.00,1.00,1.00,74.00,42.00,33.00,-29.00,49.00,43.00,355.00
2081512460.00,353.00,41010.72,1204111447.00,9.00,1.00,1.00,1.00,1.00,93.00,39.00,37.00,-42.00,53.00,64.00,132.00
2081386758.00,266.00,41019.17,1204200210.00,9.00,1.00,1.00,1.00,1.00,84.00,51.00,53.00,-36.00,52.00,24.00,209.00
2081589045.00,353.00,41015.96,1204162134.00,0.00,1.00,1.00,1.00,0.00,76.00,15.00,29.00,-43.00,32.00,42.00,187.00
2081589045.00,353.00,41015.96,1204162134.00,0.00,1.00,1.00,1.00,0.00,76.00,15.00,29.00,-43.00,32.00,42.00,187.00
2081589045.00,353.00,41016.00,1204162134.00,9.00,1.00,1.00,1.00,1.00,95.00,22.00,31.00,-50.00,29.00,59.00,187.00
2081589045.00,353.00,41016.00,1204162134.00,9.00,1.00,1.00,1.00,1.00,95.00,22.00,31.00,-50.00,29.00,59.00,187.00
2080986242.00,253.00,41024.71,1204251934.00,9.00,1.00,1.00,1.00,1.00,59.00,8.00,36.00,-40.00,54.00,49.00,227.00
2081733093.00,253.00,41024.71,1204251935.00,9.00,1.00,1.00,1.00,1.00,70.00,28.00,35.00,-40.00,47.00,43.00,142.00
2081539856.00,340.00,41026.33,1204270786.00,9.00,1.00,1.00,1.00,1.00,74.00,33.00,40.00,-70.00,53.00,53.00,660.00
2081539856.00,340.00,41026.33,1204270786.00,9.00,1.00,1.00,1.00,1.00,74.00,33.00,40.00,-70.00,53.00,53.00,660.00
2081539804.00,340.00,41026.33,1204270788.00,9.00,1.00,1.00,1.00,1.00,56.00,26.00,38.00,-45.00,36.00,55.00,536.00
2081515424.00,340.00,41026.33,1204270790.00,9.00,1.00,1.00,1.00,1.00,73.00,25.00,34.00,-61.00,67.00,34.00,85.00
2081515424.00,340.00,41026.33,1204270790.00,9.00,1.00,1.00,1.00,1.00,73.00,25.00,34.00,-61.00,67.00,34.00,85.00
2081484922.00,340.00,41026.33,1204270792.00,9.00,1.00,1.00,1.00,1.00,85.00,25.00,38.00,-61.00,98.00,74.00,209.00
2081484922.00,340.00,41026.33,1204270792.00,9.00,1.00,1.00,1.00,1.00,85.00,25.00,38.00,-61.00,98.00,74.00,209.00
2081515378.00,340.00,41026.25,1204270518.00,9.00,1.00,1.00,1.00,1.00,118.00,78.00,43.00,-28.00,63.00,53.00,701.00
2081592820.00,340.00,41026.25,1204270523.00,9.00,1.00,1.00,1.00,1.00,115.00,69.00,31.00,-61.00,43.00,53.00,444.00
2081592787.00,340.00,41026.25,1204270524.00,9.00,1.00,1.00,1.00,1.00,85.00,63.00,65.00,-61.00,59.00,44.00,415.00
2081539804.00,340.00,41026.25,1204270526.00,0.00,1.00,1.00,0.00,0.00,106.00,91.00,41.00,-49.00,46.00,53.00,-1.00
2081539856.00,340.00,41026.25,1204270528.00,0.00,1.00,1.00,0.00,0.00,107.00,86.00,44.00,-64.00,32.00,52.00,-1.00
2081539856.00,340.00,41026.25,1204270528.00,0.00,1.00,1.00,0.00,0.00,107.00,86.00,44.00,-64.00,32.00,52.00,-1.00
2081592885.00,340.00,41026.25,1204270529.00,9.00,1.00,1.00,1.00,1.00,133.00,82.00,46.00,-62.00,51.00,57.00,244.00
2081484922.00,340.00,41025.74,1204261782.00,0.00,1.00,1.00,0.00,0.00,163.00,112.00,37.00,-66.00,86.00,66.00,-1.00
2081484922.00,340.00,41025.74,1204261782.00,0.00,1.00,1.00,0.00,0.00,163.00,112.00,37.00,-66.00,86.00,66.00,-1.00
2081515424.00,340.00,41025.75,1204261805.00,0.00,1.00,1.00,0.00,0.00,136.00,101.00,39.00,-61.00,49.00,45.00,-1.00
2081515424.00,340.00,41025.75,1204261805.00,0.00,1.00,1.00,0.00,0.00,136.00,101.00,39.00,-61.00,49.00,45.00,-1.00
2081583259.00,353.00,41025.90,1204262188.00,9.00,1.00,1.00,1.00,1.00,52.00,28.00,39.00,-45.00,50.00,36.00,152.00
2081549236.00,360.00,41024.57,1204251585.00,9.00,1.00,1.00,1.00,1.00,51.00,16.00,36.00,-44.00,33.00,35.00,259.00
2081510202.00,360.00,41024.57,1204251589.00,9.00,1.00,1.00,1.00,1.00,79.00,31.00,42.00,-34.00,22.00,24.00,121.00
2081144256.00,360.00,41024.57,1204251594.00,9.00,1.00,1.00,1.00,1.00,62.00,31.00,54.00,-51.00,49.00,42.00,341.00
2081549216.00,360.00,41024.57,1204251595.00,9.00,1.00,1.00,1.00,1.00,67.00,43.00,53.00,-27.00,60.00,37.00,444.00
2081764245.00,233.00,41032.41,1205030927.00,0.00,1.00,1.00,0.00,0.00,141.00,109.00,33.00,-23.00,54.00,81.00,-1.00
2081764375.00,238.00,41032.58,1205031176.00,9.00,1.00,1.00,1.00,1.00,74.00,31.00,51.00,5.00,99.00,16.00,412.00
2081764375.00,238.00,41032.58,1205031176.00,9.00,1.00,1.00,1.00,1.00,74.00,31.00,51.00,5.00,99.00,16.00,412.00
2080986204.00,238.00,41032.58,1205031178.00,9.00,1.00,1.00,1.00,1.00,50.00,23.00,30.00,11.00,59.00,33.00,184.00
2081764245.00,233.00,41032.20,1205030501.00,0.00,1.00,1.00,1.00,0.00,79.00,39.00,44.00,-14.00,65.00,41.00,1210.00
2081733012.00,238.00,41032.58,1205031181.00,9.00,1.00,1.00,1.00,1.00,69.00,20.00,38.00,-25.00,26.00,25.00,866.00
2081732489.00,260.00,41031.17,1205020422.00,9.00,1.00,1.00,1.00,1.00,90.00,58.00,28.00,-42.00,31.00,40.00,189.00
2081764245.00,233.00,41037.07,1205030927.00,0.00,1.00,1.00,0.00,0.00,131.00,105.00,44.00,-9.00,38.00,53.00,-1.00
2081764245.00,238.00,41037.85,1205082118.00,9.00,1.00,1.00,1.00,1.00,60.00,29.00,89.00,-28.00,43.00,22.00,888.00
2080956246.00,239.00,41039.81,1205101859.00,9.00,1.00,1.00,1.00,1.00,61.00,31.00,33.00,-33.00,59.00,50.00,739.00
2081029048.00,239.00,41039.81,1205101864.00,9.00,1.00,1.00,1.00,1.00,52.00,8.00,36.00,-26.00,69.00,40.00,340.00
2080956248.00,239.00,41039.81,1205101869.00,9.00,1.00,1.00,1.00,1.00,90.00,67.00,40.00,-29.00,58.00,37.00,845.00
2081029448.00,239.00,41039.81,1205101875.00,9.00,1.00,1.00,1.00,1.00,46.00,12.00,38.00,-33.00,52.00,45.00,556.00
2080984214.00,241.00,41040.55,1205111286.00,9.00,1.00,1.00,1.00,1.00,70.00,39.00,28.00,-34.00,66.00,38.00,544.00
2081491022.00,340.00,41037.27,1205080760.00,0.00,1.00,1.00,0.00,0.00,180.00,137.00,38.00,-37.00,52.00,53.00,-1.00
2081545755.00,340.00,41039.57,1205101321.00,9.00,1.00,1.00,1.00,1.00,75.00,31.00,37.00,-45.00,41.00,53.00,430.00
2081478548.00,340.00,41039.59,1205101345.00,0.00,1.00,1.00,0.00,0.00,130.00,112.00,37.00,-50.00,32.00,39.00,-1.00
2081478548.00,340.00,41039.59,1205101345.00,0.00,1.00,1.00,0.00,0.00,130.00,112.00,37.00,-50.00,32.00,39.00,-1.00
2081472203.00,340.00,41039.59,1205101355.00,0.00,1.00,1.00,0.00,0.00,143.00,116.00,39.00,-58.00,89.00,74.00,-1.00
2081472203.00,340.00,41039.59,1205101355.00,0.00,1.00,1.00,0.00,0.00,143.00,116.00,39.00,-58.00,89.00,74.00,-1.00
2081486271.00,340.00,41039.59,1205101360.00,0.00,1.00,1.00,0.00,0.00,148.00,95.00,54.00,-51.00,72.00,65.00,-1.00
2081524578.00,340.00,41039.60,1205101366.00,9.00,1.00,1.00,1.00,1.00,119.00,79.00,46.00,-29.00,75.00,61.00,398.00
2081524578.00,340.00,41039.60,1205101366.00,9.00,1.00,1.00,1.00,1.00,119.00,79.00,46.00,-29.00,75.00,61.00,398.00
2081477288.00,340.00,41039.60,1205101369.00,0.00,1.00,1.00,1.00,0.00,117.00,81.00,30.00,-53.00,32.00,48.00,1102.00
2081477288.00,340.00,41039.60,1205101369.00,0.00,1.00,1.00,1.00,0.00,117.00,81.00,30.00,-53.00,32.00,48.00,1102.00
2081478488.00,340.00,41039.61,1205101389.00,0.00,1.00,1.00,0.00,0.00,124.00,87.00,44.00,-50.00,89.00,57.00,-1.00
2081478488.00,340.00,41039.61,1205101389.00,0.00,1.00,1.00,0.00,0.00,124.00,87.00,44.00,-50.00,89.00,57.00,-1.00
2081486220.00,340.00,41039.61,1205101392.00,0.00,1.00,1.00,0.00,0.00,141.00,77.00,38.00,-39.00,47.00,62.00,-1.00
2081524542.00,340.00,41039.61,1205101407.00,9.00,1.00,1.00,1.00,1.00,90.00,66.00,32.00,-59.00,71.00,37.00,775.00
2081486271.00,340.00,41039.70,1205101360.00,9.00,1.00,1.00,1.00,1.00,79.00,36.00,53.00,-39.00,77.00,69.00,180.00
2081486220.00,340.00,41039.70,1205101392.00,9.00,1.00,1.00,1.00,1.00,103.00,35.00,30.00,-38.00,48.00,71.00,130.00
2081472203.00,340.00,41039.70,1205101355.00,9.00,1.00,1.00,1.00,1.00,90.00,65.00,42.00,-55.00,75.00,45.00,216.00
2081472203.00,340.00,41039.70,1205101355.00,9.00,1.00,1.00,1.00,1.00,90.00,65.00,42.00,-55.00,75.00,45.00,216.00
2081477288.00,340.00,41039.70,1205101369.00,9.00,1.00,1.00,1.00,1.00,67.00,17.00,27.00,-51.00,30.00,41.00,191.00
2081477288.00,340.00,41039.70,1205101369.00,9.00,1.00,1.00,1.00,1.00,67.00,17.00,27.00,-51.00,30.00,41.00,191.00
2081478548.00,340.00,41039.70,1205101345.00,9.00,1.00,1.00,1.00,1.00,87.00,53.00,32.00,-49.00,60.00,58.00,447.00
2081478548.00,340.00,41039.70,1205101345.00,9.00,1.00,1.00,1.00,1.00,87.00,53.00,32.00,-49.00,60.00,58.00,447.00
2081478488.00,340.00,41039.70,1205101389.00,9.00,1.00,1.00,1.00,1.00,76.00,41.00,44.00,-45.00,82.00,54.00,27.00
2081478488.00,340.00,41039.70,1205101389.00,9.00,1.00,1.00,1.00,1.00,76.00,41.00,44.00,-45.00,82.00,54.00,27.00
2081491022.00,340.00,41037.55,1205080760.00,9.00,1.00,1.00,1.00,1.00,67.00,33.00,50.00,-44.00,62.00,44.00,170.00
2081521596.00,341.00,41036.72,1205071788.00,9.00,1.00,1.00,1.00,1.00,108.00,79.00,30.00,-23.00,44.00,27.00,748.00
2081521590.00,341.00,41036.84,1205072007.00,9.00,1.00,1.00,1.00,1.00,92.00,53.00,33.00,-41.00,54.00,34.00,283.00
